country,year,value
Netherlands,2015,1799.687715
Nigeria,2015,929.84395
Norway,2015,4052.217986
Oman,2015,353.15
Papua New Guinea,2015,342.5555
Peru,2015,170.57145
Poland,2015,1.97764
Puerto Rico,2015,0.0
Qatar,2015,4375.17535
Romania,2015,0.0
Russia,2015,7055.654809
Singapore,2015,8.82875
Slovakia,2015,0.0
South Korea,2015,3.232556695
Spain,2015,178.1264424
Sweden,2015,0.0
Taiwan,2015,0.0
Trinidad and Tobago,2015,546.8180378
Turkiye,2015,22.03656
Turkmenistan,2015,1423.1945
Ukraine,2015,0.0
United Arab Emirates,2015,273.903233
United Kingdom,2015,500.3475263
United States,2015,1783.512487
Uzbekistan,2015,266.62825
Yemen,2015,66.74535
World,2016,39001.25075
Algeria,2016,1896.707855
Angola,2016,32.136377
Argentina,2016,2.7545706
Australia,2016,2071.014082
Austria,2016,244.9074445
Azerbaijan,2016,255.1155888
Belgium,2016,24.2263924
Bolivia,2016,570.6555173
Brazil,2016,18.27468215
Brunei,2016,283.4030235
Bulgaria,2016,0.1059441
Burma,2016,521.9201243
Cameroon,2016,0.0
Canada,2016,2918.079
Chile,2016,12.713292
China,2016,117.5975377
Colombia,2016,0.0
Croatia,2016,12.8546609
Czechia,2016,0.0
Denmark,2016,74.6559334
Dominican Republic,2016,0.0
Egypt,2016,1.5538468
Equatorial Guinea,2016,163.2966758
Estonia,2016,0.0
Finland,2016,0.0
France,2016,131.2663656
Germany,2016,814.4373632
Greece,2016,0.0
Hungary,2016,0.0
India,2016,2.529636887
Indonesia,2016,1052.569379
Iran,2016,296.0103294
Israel,2016,0.0
Italy,2016,7.4867827
Japan,2016,0.0
Jordan,2016,36.1622528
Kazakhstan,2016,460.860522
Libya,2016,169.7930776
Lithuania,2016,0.0
Malaysia,2016,1243.158566
Mexico,2016,0.917
Mozambique,2016,141.7543458
Netherlands,2016,1952.000016
Nigeria,2016,821.780968
Norway,2016,4046.019641
Oman,2016,375.8679465
Papua New Guinea,2016,384.73
Peru,2016,202.1463031
Poland,2016,31.288841
Puerto Rico,2016,0.0
Qatar,2016,4509.265266
Romania,2016,0.0
Russia,2016,7545.209033
Singapore,2016,14.2214714
Slovakia,2016,0.0
South Korea,2016,3.214023194
Spain,2016,140.6952843
Sweden,2016,0.0
Taiwan,2016,0.0
Trinidad and Tobago,2016,530.8100127
Turkiye,2016,23.8376097
Turkmenistan,2016,1284.407729
Ukraine,2016,0.0
United Arab Emirates,2016,272.843792
United Kingdom,2016,368.3589904
United States,2016,2335.448179
Uzbekistan,2016,357.387029
Yemen,2016,0.0
World,2017,41839.16874
Algeria,2017,1898.099254
Angola,2017,174.32912
Argentina,2017,2.7192559
Australia,2017,2619.726207
Austria,2017,192.2885415
Azerbaijan,2017,283.6498664
Belgium,2017,26.274645
Bolivia,2017,546.1118008
Brazil,2017,4.750533444
Brunei,2017,316.1221297
Bulgaria,2017,1.1300704
Burma,2017,497.3764078
Cameroon,2017,0.0
Canada,2017,2964.603
Chile,2017,9.7821719
China,2017,122.7250062
Colombia,2017,0.0
Croatia,2017,6.0742385
Czechia,2017,0.0
Denmark,2017,78.9643268
Dominican Republic,2017,1.370626054
Egypt,2017,41.61443462
Equatorial Guinea,2017,172.2666096
Estonia,2017,0.0
Finland,2017,0.1412588
France,2017,213.3377284
Germany,2017,1133.512176
Greece,2017,0.0
Hungary,2017,0.0
India,2017,2.681741938
Indonesia,2017,1051.709518
Iran,2017,442.1831877
Israel,2017,2.2318345
Italy,2017,9.6409794
Japan,2017,6.0
Jordan,2017,48.1692508
Kazakhstan,2017,451.9612176
Libya,2017,163.860208
Lithuania,2017,0.0
Malaysia,2017,1349.773646
Mexico,2017,1.346
Mozambique,2017,147.0515508
Netherlands,2017,1809.858349
Nigeria,2017,961.4859212
Norway,2017,4352.737742
Oman,2017,393.6000224
Papua New Guinea,2017,391.8546296
Peru,2017,194.4019261
Poland,2017,43.7196154
Puerto Rico,2017,0.0
Qatar,2017,4379.572836
Romania,2017,0.7769234
Russia,2017,7925.520372
Singapore,2017,22.0967484
Slovakia,2017,0.0
South Korea,2017,2.726813762
Spain,2017,101.7784849
Sweden,2017,0.953115501
Taiwan,2017,0.0
Trinidad and Tobago,2017,546.5665228
Turkiye,2017,22.2484482
Turkmenistan,2017,1346.808804
Ukraine,2017,0.0
United Arab Emirates,2017,264.8273551
United Kingdom,2017,404.271527
United States,2017,3153.804156
Uzbekistan,2017,331.6843483
Yemen,2017,0.0
World,2018,41892.90678
Algeria,2018,1807.311531
Angola,2018,187.33351
Argentina,2018,9.524857024
Australia,2018,3200.279449
Austria,2018,0.0
Azerbaijan,2018,320.7264367
Belgium,2018,62.3108641
Bolivia,2018,495.7972887
Brazil,2018,2.829980282
Brunei,2018,295.0792836
Bulgaria,2018,0.443343206
Burma,2018,462.9898686
Cameroon,2018,30.13487251
Canada,2018,2810.662433
Chile,2018,5.634731893
China,2018,117.0421389
Colombia,2018,0.0
Croatia,2018,3.9821551
Czechia,2018,0.0
Denmark,2018,54.01327695
Dominican Republic,2018,1.073038454
Egypt,2018,84.47911832
Equatorial Guinea,2018,166.0706505
Estonia,2018,0.0
Finland,2018,0.570446518
France,2018,195.4369916
Germany,2018,0.0
Greece,2018,0.0
Hungary,2018,0.0
India,2018,1.264870835
Indonesia,2018,1024.850182
Iran,2018,466.1137256
Israel,2018,3.860405892
Italy,2018,13.78579482
Japan,2018,2.984677295
Jordan,2018,13.27826155
Kazakhstan,2018,539.9158483
Libya,2018,157.7507649
Lithuania,2018,0.0
Malaysia,2018,1201.740246
Mexico,2018,3.316
Mozambique,2018,147.6576143
Netherlands,2018,1765.130593
Nigeria,2018,954.8859212
Norway,2018,4238.468254
Oman,2018,462.8396124
Papua New Guinea,2018,349.3643686
Peru,2018,177.9223413
Poland,2018,24.38159541
Puerto Rico,2018,0.0
Qatar,2018,4346.886126
Romania,2018,0.911571557
Russia,2018,8534.530234
Singapore,2018,25.82786891
Slovakia,2018,0.0
South Korea,2018,9.68e-08
Spain,2018,114.6422869
Sweden,2018,1.164918946
Taiwan,2018,0.0
Trinidad and Tobago,2018,618.8115545
Turkiye,2018,23.689078
Turkmenistan,2018,1485.287984
Ukraine,2018,0.0
United Arab Emirates,2018,265.9515053
United Kingdom,2018,273.8792921
United States,2018,3607.84114
Uzbekistan,2018,509.300562
Yemen,2018,0.0
World,2019,43811.72612
Algeria,2019,1503.446033
Angola,2019,193.3085
Argentina,2019,24.4111134
Australia,2019,3546.225075
Austria,2019,0.0
Azerbaijan,2019,409.16911
Belgium,2019,169.9028605
Bolivia,2019,422.8253333
Brazil,2019,0.0
Brunei,2019,306.7088133
Bulgaria,2019,0.271052612
Burma,2019,501.0512272
Cameroon,2019,57.5783264
Canada,2019,2687.240819
Chile,2019,0.0
China,2019,125.3258456
Colombia,2019,0.0
Croatia,2019,1.59286204
Czechia,2019,0.0
Denmark,2019,47.22691846
Dominican Republic,2019,3.078795946
Egypt,2019,176.7881096
Equatorial Guinea,2019,138.6933097
Estonia,2019,0.0
Finland,2019,2.472029
France,2019,355.876743
Germany,2019,0.0
Greece,2019,0.5297205
Hungary,2019,0.0
India,2019,3.246144656
Indonesia,2019,864.2570315
Iran,2019,579.0711703
Israel,2019,6.536076708
Italy,2019,11.49899041
Japan,2019,1.694675778
Jordan,2019,0.0
Kazakhstan,2019,568.1518708
Libya,2019,201.8588252
Lithuania,2019,14.0199359
Malaysia,2019,1270.580448
Mexico,2019,1.873
Mozambique,2019,143.6335014
Netherlands,2019,1741.724729
Nigeria,2019,971.4794372
Norway,2019,4014.82797
Oman,2019,487.2735743
Papua New Guinea,2019,401.2969098
Peru,2019,189.9616299
Poland,2019,46.91655137
Puerto Rico,2019,0.0
Qatar,2019,4412.611016
Romania,2019,0.390338444
Russia,2019,9078.462031
Singapore,2019,16.88784235
Slovakia,2019,0.0
South Korea,2019,3.106444491
Spain,2019,39.56404635
Sweden,2019,1.059017224
Taiwan,2019,0.0
Trinidad and Tobago,2019,623.9004128
Turkiye,2019,26.817161
Turkmenistan,2019,1531.706592
Ukraine,2019,0.0
United Arab Emirates,2019,272.2779653
United Kingdom,2019,292.3024132
United States,2019,4657.657379
Uzbekistan,2019,466.5156686
Yemen,2019,0.0
World,2020,42617.63176
Algeria,2020,1370.869496
Angola,2020,218.61434
Argentina,2020,48.01216614
Australia,2020,3592.398226
Austria,2020,0.0
Azerbaijan,2020,476.74845
Belgium,2020,135.5993885
Bolivia,2020,430.0267796
Brazil,2020,0.0
Brunei,2020,293.1313548
Bulgaria,2020,0.097132772
Burma,2020,465.4460744
Cameroon,2020,53.72041318
Canada,2020,2500.365418
Chile,2020,0.0
China,2020,176.9815689
Colombia,2020,0.0
Croatia,2020,1.217401702
Czechia,2020,0.0
Denmark,2020,60.05557346
Dominican Republic,2020,2.886820873
Egypt,2020,256.7142855
Equatorial Guinea,2020,117.7569046
Estonia,2020,14.6990352
Finland,2020,6.396754
France,2020,300.2231157
Germany,2020,0.0
Greece,2020,1.173860628
Hungary,2020,0.0
India,2020,0.0
Indonesia,2020,846.3306828
Iran,2020,570.1530124
Israel,2020,149.5873191
Italy,2020,11.11237341
Japan,2020,3.223233523
Jordan,2020,0.0
Kazakhstan,2020,402.5470654
Libya,2020,157.4682473
Lithuania,2020,17.58428389
Malaysia,2020,1207.67694
Mexico,2020,1.706
Mozambique,2020,140.527807
Netherlands,2020,1477.913772
Nigeria,2020,977.4544272
Norway,2020,3912.555278
Oman,2020,465.1872346
Papua New Guinea,2020,415.4603302
Peru,2020,185.8399412
Poland,2020,49.28324491
Puerto Rico,2020,0.0
Qatar,2020,4392.577226
Romania,2020,4.855202442
Russia,2020,8455.965215
Singapore,2020,49.88716388
Slovakia,2020,0.0
South Korea,2020,1.420769003
Spain,2020,41.85812576
Sweden,2020,1.231990037
Taiwan,2020,0.0
Trinidad and Tobago,2020,517.7936671
Turkiye,2020,20.39655277
Turkmenistan,2020,1361.394809
Ukraine,2020,0.0
United Arab Emirates,2020,240.6456653
United Kingdom,2020,339.2813896
United States,2020,5284.67798
Uzbekistan,2020,154.0150496
Yemen,2020,0.0
World,2021,45456.10881
Algeria,2021,1917.381375
Angola,2021,167.29972
Argentina,2021,30.94255742
Australia,2021,3739.072111
Austria,2021,0.0
Azerbaijan,2021,667.44783
Belgium,2021,115.2844225
Bolivia,2021,429.4584877
Brazil,2021,2.65289931
Brunei,2021,264.7704338
Bulgaria,2021,0.0
Burma,2021,464.6303771
Cameroon,2021,59.78287735
Canada,2021,2784.716691
Chile,2021,0.0
China,2021,192.3568066
Colombia,2021,0.0
Croatia,2021,3.807735602
Czechia,2021,0.0
Denmark,2021,61.46613208
Dominican Republic,2021,2.080618987
Egypt,2021,352.6135138
Equatorial Guinea,2021,129.7294781
Estonia,2021,14.17416878
Finland,2021,8.575868
France,2021,190.9212261
Germany,2021,0.0
Greece,2021,242.9049951
Hungary,2021,0.0
India,2021,0.0
Indonesia,2021,813.6744396
Iran,2021,636.8924877
Israel,2021,251.3066735
Italy,2021,54.31014523
Japan,2021,4.30319437
Jordan,2021,0.0
Kazakhstan,2021,366.4480112
Libya,2021,114.1017957
Lithuania,2021,18.32126636
Malaysia,2021,1201.33791
Mexico,2021,1.718
Mozambique,2021,139.9862269
Netherlands,2021,1483.017222
Nigeria,2021,809.1002972
Norway,2021,4007.729865
Oman,2021,484.1666146
Papua New Guinea,2021,398.3086774
Peru,2021,118.9447615
Poland,2021,4.325030156
Puerto Rico,2021,0.0
Qatar,2021,4383.790476
Romania,2021,25.59850493
Russia,2021,8858.857624
Singapore,2021,20.24535968
Slovakia,2021,0.0
South Korea,2021,4.58168855
Spain,2021,106.8706212
Sweden,2021,2.399415434
Taiwan,2021,0.0
Trinidad and Tobago,2021,332.0788733
Turkiye,2021,13.55237746
Turkmenistan,2021,1399.10754
Ukraine,2021,4.779992
United Arab Emirates,2021,267.0059153
United Kingdom,2021,242.7189456
United States,2021,6652.608779
Uzbekistan,2021,177.6328361
Yemen,2021,0.0
World,2022,45371.49432
Algeria,2022,1710.967719
Angola,2022,147.6174
Argentina,2022,87.59673711
Australia,2022,3745.885122
Austria,2022,0.0
Azerbaijan,2022,791.04928
Belgium,2022,312.8246213
Bolivia,2022,356.956034
Brazil,2022,0.04375496
Brunei,2022,222.6692302
Bulgaria,2022,0.0
Burma,2022,390.2268811
Cameroon,2022,63.31218343
Canada,2022,2999.192497
Chile,2022,0.0
China,2022,198.8926959
Colombia,2022,0.0
Croatia,2022,36.66698222
Czechia,2022,0.0
Denmark,2022,76.02086548
Dominican Republic,2022,3.407108285
Egypt,2022,336.0592035
Equatorial Guinea,2022,172.1430063
Estonia,2022,17.99398383
Finland,2022,3.770535013
France,2022,527.1844819
Germany,2022,0.0
Greece,2022,375.9818382
Hungary,2022,0.0
India,2022,0.0
Indonesia,2022,785.8734424
Iran,2022,680.8266575
Israel,2022,324.1645066
Italy,2022,162.2274271
Japan,2022,9.591705738
Jordan,2022,0.0
Kazakhstan,2022,237.6081432
Libya,2022,92.524514
Lithuania,2022,69.9847064
Malaysia,2022,1378.780526
Mexico,2022,1.064
Mozambique,2022,138.3928455
Netherlands,2022,1519.447123
Nigeria,2022,708.2747588
Norway,2022,4400.025115
Oman,2022,535.1297646
Papua New Guinea,2022,396.5479134
Peru,2022,162.0995485
Poland,2022,22.0380286
Puerto Rico,2022,0.24953
Qatar,2022,4460.722951
Romania,2022,33.23454215
Russia,2022,6279.516067
Singapore,2022,19.74772767
Slovakia,2022,0.0
South Korea,2022,2.225821975
Spain,2022,214.2040005
Sweden,2022,0.429056209
Taiwan,2022,0.0
Trinidad and Tobago,2022,391.7814654
Turkiye,2022,20.54135841
Turkmenistan,2022,1573.868652
Ukraine,2022,0.0
United Arab Emirates,2022,247.6750653
United Kingdom,2022,827.9528318
United States,2022,6903.902129
Uzbekistan,2022,91.06879516
Yemen,2022,0.0
World,2023,43063.5069
Algeria,2023,1821.019197
Angola,2023,174.047944
Argentina,2023,82.76940508
Australia,2023,3713.205542
Austria,2023,0.0
Azerbaijan,2023,835.192655
Belgium,2023,298.7798801
Bolivia,2023,276.0328327
Brazil,2023,3.573937774
Brunei,2023,202.4551456
Bulgaria,2023,0.0
Burma,2023,328.0607224
Cameroon,2023,64.30511989
Canada,2023,2914.767
Chile,2023,1.377587124
China,2023,212.7592773
Colombia,2023,0.0
Croatia,2023,39.52105921
Czechia,2023,0.0
Denmark,2023,296.2323488
Dominican Republic,2023,0.070535602
Egypt,2023,188.711216
Equatorial Guinea,2023,128.1820169
Estonia,2023,23.86241929
Finland,2023,16.93185637
France,2023,479.7260071
Germany,2023,0.0
Greece,2023,295.2867599
Hungary,2023,0.0
India,2023,0.0
Indonesia,2023,741.2193429
Iran,2023,519.0378775
Israel,2023,406.29932
Italy,2023,92.12793061
Japan,2023,0.0
Jordan,2023,0.0
Kazakhstan,2023,249.6953762
Libya,2023,89.22855021
Lithuania,2023,65.9217132
Malaysia,2023,1322.583053
Mexico,2023,0.986
Mozambique,2023,250.3777253
Netherlands,2023,1593.722013
Nigeria,2023,576.4725146
Norway,2023,4152.891104
Oman,2023,548.6613596
Papua New Guinea,2023,384.6649313
Peru,2023,172.4310092
Poland,2023,26.38444721
Puerto Rico,2023,0.55185
Qatar,2023,4405.392735
Romania,2023,78.78902576
Russia,2023,4395.933431
Singapore,2023,14.10652444
Slovakia,2023,0.0
South Korea,2023,0.0
Spain,2023,232.2216002
Sweden,2023,0.375204938
Taiwan,2023,0.0
Trinidad and Tobago,2023,379.1755721
Turkiye,2023,31.65185932
Turkmenistan,2023,1459.703059
Ukraine,2023,0.0
United Arab Emirates,2023,242.3678683
United Kingdom,2023,559.4710281
United States,2023,7609.597121
Uzbekistan,2023,46.19516032
Yemen,2023,0.0
