country,year,value
Barbados,2011,0.0
Belarus,2011,742.3213
Belgium,2011,771.2796
Benin,2011,0.0
Bosnia and Herzegovina,2011,9.1819
Brazil,2011,370.1012
Bulgaria,2011,99.23515
Burma,2011,0.0
Cameroon,2011,0.0
Canada,2011,1106.34832
Chile,2011,139.741455
China,2011,1107.69029
Colombia,2011,0.0
Croatia,2011,28.9583
Czechia,2011,329.171115
Denmark,2011,29.699915
Dominican Republic,2011,32.84295
Egypt,2011,0.0
El Salvador,2011,0.0
Estonia,2011,22.31908
Finland,2011,145.533115
France,2011,1673.931
Georgia,2011,52.61935
Germany,2011,3165.813175
Ghana,2011,29.31145
Gibraltar,2011,0.0
Greece,2011,168.064085
Guyana,2011,0.0
Haiti,2011,0.0
Hong Kong,2011,112.831425
Hungary,2011,283.190985
India,2011,578.81285
Indonesia,2011,0.0
Iran,2011,373.98585
Iraq,2011,0.0
Ireland,2011,163.57908
Israel,2011,25.4268
Italy,2011,2485.081235
Jamaica,2011,0.0
Japan,2011,4112.608325
Jordan,2011,35.66815
Kazakhstan,2011,183.638
Kuwait,2011,122.1899
Kyrgyzstan,2011,13.77285
Latvia,2011,61.977825
Lebanon,2011,0.0
Lithuania,2011,120.071
Luxembourg,2011,41.777645
Macau,2011,2.597184297
Malaysia,2011,70.27685
Malta,2011,0.0
Mexico,2011,623.09786
Moldova,2011,74.51465
Morocco,2011,26.1331
Netherlands,2011,812.562835
North Macedonia,2011,4.2378
Norway,2011,0.0
Oman,2011,68.86425
Pakistan,2011,0.0
Panama,2011,0.0
Philippines,2011,0.0
Poland,2011,416.36385
Portugal,2011,183.07296
Puerto Rico,2011,26.48625
Romania,2011,111.5954
Russia,2011,1306.655
Singapore,2011,298.7649
Slovakia,2011,208.605705
Slovenia,2011,31.92476
South Africa,2011,116.5395
South Korea,2011,1650.234635
Spain,2011,1253.294035
Sweden,2011,45.98013
Switzerland,2011,115.162215
Syria,2011,8.82875
Taiwan,2011,562.56795
Tajikistan,2011,6.3567
Thailand,2011,338.3177
The Bahamas,2011,0.0
Togo,2011,0.0
Tunisia,2011,48.7347
Turkiye,2011,1549.55157
Ukraine,2011,1582.46515
United Arab Emirates,2011,998.531625
United Kingdom,2011,1900.194205
United States,2011,3468.692756
Uruguay,2011,2.8252
Uzbekistan,2011,9.8882
Venezuela,2011,74.51465
World,2012,37127.16874
Argentina,2012,314.65665
Armenia,2012,86.52175
Australia,2012,205.215465
Austria,2012,500.48418
Azerbaijan,2012,19.42325
Bahrain,2012,0.0
Bangladesh,2012,0.0
Barbados,2012,0.0
Belarus,2012,731.37365
Belgium,2012,668.23043
Benin,2012,0.0
Bosnia and Herzegovina,2012,8.4756
Brazil,2012,484.87495
Bulgaria,2012,87.61525895
Burma,2012,0.0
Cameroon,2012,0.0
Canada,2012,1105.818595
Chile,2012,138.328855
China,2012,1510.42255
Colombia,2012,0.0
Croatia,2012,45.2032
Czechia,2012,263.838365
Denmark,2012,32.41917
Dominican Republic,2012,45.2032
Egypt,2012,0.0
El Salvador,2012,0.0
Estonia,2012,23.201955
Finland,2012,130.10046
France,2012,1684.87865
Georgia,2012,62.50755
Germany,2012,3121.881315
Ghana,2012,14.126
Gibraltar,2012,0.0
Greece,2012,154.573755
Guyana,2012,0.0
Haiti,2012,0.0
Hong Kong,2012,102.06035
Hungary,2012,288.629495
India,2012,632.8448
Indonesia,2012,0.0
Iran,2012,170.57145
Iraq,2012,0.0
Ireland,2012,159.69443
Israel,2012,3.5315
Italy,2012,2391.708375
Jamaica,2012,0.0
Japan,2012,4294.692465
Jordan,2012,28.32263
Kazakhstan,2012,138.78795
Kuwait,2012,93.58475
Kyrgyzstan,2012,14.8323
Latvia,2012,60.60054
Lebanon,2012,0.0
Lithuania,2012,117.2458
Luxembourg,2012,42.73115
Macau,2012,0.0
Malaysia,2012,82.6371
Malta,2012,0.0
Mexico,2012,814.43453
Moldova,2012,122.54305
Morocco,2012,41.38918
Netherlands,2012,921.29772
North Macedonia,2012,2.8252
Norway,2012,0.0
Oman,2012,68.86425
Pakistan,2012,0.0
Panama,2012,0.0
Philippines,2012,0.0
Poland,2012,432.53812
Portugal,2012,159.20002
Puerto Rico,2012,48.0284
Romania,2012,100.64775
Russia,2012,1130.08
Singapore,2012,341.601995
Slovakia,2012,169.547315
Slovenia,2012,30.72405
South Africa,2012,127.134
South Korea,2012,1687.668535
Spain,2012,1238.21453
Sweden,2012,39.90595
Switzerland,2012,126.251125
Syria,2012,0.0
Taiwan,2012,535.975755
Tajikistan,2012,6.63922
Thailand,2012,344.6744
The Bahamas,2012,0.0
Togo,2012,0.0
Tunisia,2012,66.74535
Turkiye,2012,1621.73543
Ukraine,2012,1162.92295
United Arab Emirates,2012,657.5653
United Kingdom,2012,1782.171475
United States,2012,3137.789154
Uruguay,2012,2.1189
Uzbekistan,2012,0.0
Venezuela,2012,64.9796
World,2013,37486.30144
Argentina,2013,395.528
Armenia,2013,85.10915
Australia,2013,230.147855
Austria,2013,366.534385
Azerbaijan,2013,15.89175
Bahrain,2013,0.0
Bangladesh,2013,0.0
Barbados,2013,0.0
Belarus,2013,715.83505
Belgium,2013,676.458825
Benin,2013,0.386617
Bosnia and Herzegovina,2013,8.4756
Brazil,2013,592.23255
Bulgaria,2013,95.244555
Burma,2013,0.0
Cameroon,2013,0.0
Canada,2013,942.875185
Chile,2013,136.95157
China,2013,1870.9887
Colombia,2013,0.0
Croatia,2013,48.38155
Czechia,2013,299.04742
Denmark,2013,48.134345
Dominican Republic,2013,37.751735
Egypt,2013,0.0
El Salvador,2013,0.0
Estonia,2013,23.94357
Finland,2013,123.17872
France,2013,1689.151765
Georgia,2013,71.68945
Germany,2013,3452.994755
Ghana,2013,21.189
Gibraltar,2013,0.0
Greece,2013,136.45716
Guyana,2013,0.0
Haiti,2013,0.0
Hong Kong,2013,96.869045
Hungary,2013,288.73544
India,2013,613.7747
Indonesia,2013,0.0
Iran,2013,209.0648
Iraq,2013,0.0
Ireland,2013,154.361865
Israel,2013,19.42325
Italy,2013,2188.32929
Jamaica,2013,0.0
Japan,2013,4257.78829
Jordan,2013,41.6717
Kazakhstan,2013,186.4632
Kuwait,2013,76.9867
Kyrgyzstan,2013,13.20781
Latvia,2013,59.96487
Lebanon,2013,0.0
Lithuania,2013,114.4206
Luxembourg,2013,36.37445
Macau,2013,0.013101754
Malaysia,2013,115.1269
Malta,2013,0.0
Mexico,2013,947.819285
Moldova,2013,115.8332
Morocco,2013,39.41154
Netherlands,2013,953.29311
North Macedonia,2013,1.4126
Norway,2013,0.0
Oman,2013,68.86425
Pakistan,2013,0.0
Panama,2013,0.0
Philippines,2013,0.0
Poland,2013,440.907775
Portugal,2013,155.421315
Puerto Rico,2013,56.706929
Romania,2013,50.8536
Russia,2013,1045.324
Singapore,2013,384.191885
Slovakia,2013,186.074735
Slovenia,2013,29.911805
South Africa,2013,131.3718
South Korea,2013,1877.310085
Spain,2013,1253.294035
Sweden,2013,38.316775
Switzerland,2013,132.92566
Syria,2013,0.0
Taiwan,2013,539.33068
Tajikistan,2013,6.99237
Thailand,2013,365.8634
The Bahamas,2013,0.0
Togo,2013,0.0
Tunisia,2013,79.8119
Turkiye,2013,1598.71005
Ukraine,2013,988.82
United Arab Emirates,2013,688.28935
United Kingdom,2013,1734.849375
United States,2013,2883.355488
Uruguay,2013,2.1189
Uzbekistan,2013,9.8882
Venezuela,2013,64.308615
World,2014,36371.57648
Argentina,2014,411.34912
Armenia,2014,88.2875
Australia,2014,222.5664556
Austria,2014,357.3878
Azerbaijan,2014,10.5945
Bahrain,2014,0.0
Bangladesh,2014,0.0
Barbados,2014,0.0
Belarus,2014,708.06575
Belgium,2014,597.777005
Benin,2014,1.05441
Bosnia and Herzegovina,2014,5.968235
Brazil,2014,603.6917246
Bulgaria,2014,94.6442
Burma,2014,0.0
Cameroon,2014,0.0
Canada,2014,773.11598
Chile,2014,122.437105
China,2014,2129.4945
Colombia,2014,0.0
Croatia,2014,36.7276
Czechia,2014,255.998435
Denmark,2014,22.071875
Dominican Republic,2014,37.751735
Egypt,2014,0.0
El Salvador,2014,0.0
Estonia,2014,18.71695
Finland,2014,108.169845
France,2014,1593.871895
Georgia,2014,76.9867
Germany,2014,3174.67724
Ghana,2014,21.189
Gibraltar,2014,0.0
Greece,2014,103.508265
Guyana,2014,0.0
Haiti,2014,0.029033887
Hong Kong,2014,92.278095
Hungary,2014,315.78673
India,2014,655.09325
Indonesia,2014,0.0
Iran,2014,305.1216
Iraq,2014,0.0
Ireland,2014,149.94749
Israel,2014,2.8252
Italy,2014,1969.058455
Jamaica,2014,0.0
Japan,2014,4322.944465
Jordan,2014,10.700445
Kazakhstan,2014,170.9246
Kuwait,2014,116.89265
Kyrgyzstan,2014,8.115985508
Latvia,2014,33.54925
Lebanon,2014,0.0
Lithuania,2014,98.1757
Luxembourg,2014,34.361495
Macau,2014,2.061319039
Malaysia,2014,163.50845
Malta,2014,0.0
Mexico,2014,1018.62586
Moldova,2014,111.24225
Morocco,2014,38.175515
Netherlands,2014,1028.478745
North Macedonia,2014,4.709698
Norway,2014,0.0
Oman,2014,69.57055
Pakistan,2014,0.0
Panama,2014,0.0
Philippines,2014,0.0
Poland,2014,417.387985
Portugal,2014,143.73205
Puerto Rico,2014,58.713233
Romania,2014,19.7764
Russia,2014,844.0285
Singapore,2014,437.55285
Slovakia,2014,167.993455
Slovenia,2014,27.05129
South Africa,2014,134.197
South Korea,2014,1733.47209
Spain,2014,1284.90096
Sweden,2014,31.465665
Switzerland,2014,115.162215
Syria,2014,0.0
Taiwan,2014,635.31685
Tajikistan,2014,7.48678
Thailand,2014,374.05648
The Bahamas,2014,0.0
Togo,2014,0.0
Tunisia,2014,102.06035
Turkiye,2014,1739.68753
Ukraine,2014,706.3
United Arab Emirates,2014,711.2441
United Kingdom,2014,1573.523894
United States,2014,2695.378461
Uruguay,2014,1.953903689
Uzbekistan,2014,0.0
Venezuela,2014,64.944285
World,2015,37073.40114
Argentina,2015,376.81105
Armenia,2015,72.39575
Australia,2015,253.5906229
Austria,2015,405.380885
Azerbaijan,2015,7.063
Bahrain,2015,0.0
Bangladesh,2015,0.0
Barbados,2015,0.0
Belarus,2015,610.9495
Belgium,2015,664.381095
Benin,2015,1.124704
Bosnia and Herzegovina,2015,7.063
Brazil,2015,663.1499123
Bulgaria,2015,108.0436681
Burma,2015,0.0
Cameroon,2015,0.0
Canada,2015,693.09219
Chile,2015,131.619005
China,2015,2202.59655
Colombia,2015,0.0
Croatia,2015,37.85768
Czechia,2015,263.94431
Denmark,2015,23.23727
Dominican Republic,2015,39.12902
Egypt,2015,127.48715
El Salvador,2015,0.0
Estonia,2015,16.633365
Finland,2015,95.809595
France,2015,1567.385645
Georgia,2015,84.4027843
Germany,2015,3620.387855
Ghana,2015,19.73617368
Gibraltar,2015,0.0
Greece,2015,111.66603
Guyana,2015,0.0
Haiti,2015,0.03303606
Hong Kong,2015,114.526545
Hungary,2015,239.78885
India,2015,659.33105
Indonesia,2015,0.0
Iran,2015,337.25825
Iraq,2015,0.0
Ireland,2015,149.52371
Israel,2015,5.6504
Italy,2015,2163.60879
Jamaica,2015,0.0
Japan,2015,4160.849465
Jordan,2015,96.97499
Kazakhstan,2015,165.9805
Kuwait,2015,141.26
Kyrgyzstan,2015,8.352273694
Latvia,2015,46.12139
Lebanon,2015,0.0
Lithuania,2015,88.2514353
Luxembourg,2015,30.900625
Macau,2015,0.075008423
Malaysia,2015,115.48005
Malta,2015,0.0
Mexico,2015,1287.973365
Moldova,2015,96.0568
Morocco,2015,39.800005
Netherlands,2015,1338.01472
North Macedonia,2015,4.744845
Norway,2015,0.599839832
Oman,2015,70.27685
Pakistan,2015,48.38155
Panama,2015,0.0
Philippines,2015,0.0
Poland,2015,428.053115
Portugal,2015,166.439595
Puerto Rico,2015,55.373429
Romania,2015,6.00355
Russia,2015,557.977
Singapore,2015,436.84655
Slovakia,2015,155.633205
Slovenia,2015,28.711095
South Africa,2015,134.197
South Korea,2015,1533.73045
Spain,2015,1143.888165
Sweden,2015,28.67578
Switzerland,2015,123.03746
Syria,2015,0.0
Taiwan,2015,684.75785
Tajikistan,2015,0.0
Thailand,2015,470.713635
The Bahamas,2015,0.0
Togo,2015,0.878675
Tunisia,2015,104.88555
Turkiye,2015,1710.199505
Ukraine,2015,500.943275
United Arab Emirates,2015,769.9724461
United Kingdom,2015,1624.194272
United States,2015,2718.093541
Uruguay,2015,1.988639754
Uzbekistan,2015,0.0
Venezuela,2015,17.6575
World,2016,38693.70227
Argentina,2016,347.499849
Armenia,2016,78.2573752
Australia,2016,244.3806713
Austria,2016,509.7323798
Azerbaijan,2016,17.5867806
Bahrain,2016,0.0
Bangladesh,2016,0.0
Barbados,2016,0.099577
Belarus,2016,605.652295
Belgium,2016,646.9003185
Benin,2016,0.070294
Bosnia and Herzegovina,2016,7.3808323
Brazil,2016,462.2143706
Bulgaria,2016,109.2636818
Burma,2016,0.0
Cameroon,2016,0.0
Canada,2016,782.9085746
Chile,2016,153.5847484
China,2016,2608.827474
Colombia,2016,2.469702374
Croatia,2016,46.7569844
Czechia,2016,286.8635503
Denmark,2016,24.0848228
Dominican Republic,2016,37.80141586
Egypt,2016,293.6781282
El Salvador,2016,0.0
Estonia,2016,18.2931559
Finland,2016,88.1463051
France,2016,1639.745465
Georgia,2016,79.23399748
Germany,2016,3438.940926
Ghana,2016,3.830115773
Gibraltar,2016,0.0
Greece,2016,143.6258335
Guyana,2016,0.0
Haiti,2016,0.02305344
Hong Kong,2016,119.4225296
Hungary,2016,266.6966144
India,2016,803.8088377
Indonesia,2016,0.0
Iran,2016,241.9438747
Iraq,2016,0.0
Ireland,2016,70.771929
Israel,2016,12.71334
Italy,2016,2305.503255
Jamaica,2016,0.607647059
Japan,2016,4104.090715
Jordan,2016,209.9467153
Kazakhstan,2016,202.4252704
Kuwait,2016,175.515259
Kyrgyzstan,2016,8.879478694
Latvia,2016,39.9766322
Lebanon,2016,0.0
Lithuania,2016,77.7276547
Luxembourg,2016,28.3932813
Macau,2016,0.335207132
Malaysia,2016,74.3384245
Malta,2016,0.0
Mexico,2016,1556.163785
Moldova,2016,97.0809263
Morocco,2016,40.7535019
Netherlands,2016,1522.110251
North Macedonia,2016,7.416017
Norway,2016,1.599572886
Oman,2016,69.78547738
Pakistan,2016,126.6206903
Panama,2016,0.0
Philippines,2016,0.0
Poland,2016,518.3881176
Portugal,2016,174.6326054
Puerto Rico,2016,61.334954
Romania,2016,50.9591631
Russia,2016,562.7444845
Singapore,2016,453.6693319
Slovakia,2016,154.6090787
Slovenia,2016,30.4062006
South Africa,2016,141.7543458
South Korea,2016,1562.698494
Spain,2016,1144.382571
Sweden,2016,32.3838235
Switzerland,2016,129.2528472
Syria,2016,0.0
Taiwan,2016,710.3256928
Tajikistan,2016,0.0
Thailand,2016,456.587755
The Bahamas,2016,0.0
Togo,2016,0.35147
Tunisia,2016,121.2009414
Turkiye,2016,1636.921503
Ukraine,2016,378.5382693
United Arab Emirates,2016,753.1273342
United Kingdom,2016,1710.467952
United States,2016,3006.496606
Uruguay,2016,2.249160246
Uzbekistan,2016,0.0
Venezuela,2016,0.0
World,2017,42257.35519
Argentina,2017,412.0903633
Armenia,2017,83.1308038
Australia,2017,218.8588257
Austria,2017,494.5823735
Azerbaijan,2017,64.95785918
Bahrain,2017,0.0
Bangladesh,2017,0.0
Barbados,2017,0.242361368
Belarus,2017,618.8599928
Belgium,2017,639.307658
Benin,2017,1.411819843
Bosnia and Herzegovina,2017,8.0164969
Brazil,2017,369.2847265
Bulgaria,2017,115.4437543
Burma,2017,0.0
Cameroon,2017,0.0
Canada,2017,931.4281574
Chile,2017,157.0102743
China,2017,3330.328185
Colombia,2017,1.744050724
Croatia,2017,65.3678313
Czechia,2017,313.9146105
Denmark,2017,18.293212
Dominican Republic,2017,45.77123833
Egypt,2017,249.7113267
El Salvador,2017,0.0
Estonia,2017,17.4102884
Finland,2017,81.9309179
France,2017,1716.307735
Georgia,2017,80.61127078
Germany,2017,4191.689401
Ghana,2017,11.20792017
Gibraltar,2017,0.0
Greece,2017,175.7268958
Guyana,2017,0.0
Haiti,2017,0.02977736
Hong Kong,2017,119.024261
Hungary,2017,347.6732215
India,2017,874.965058
Indonesia,2017,0.0
Iran,2017,140.7672592
Iraq,2017,51.206315
Ireland,2017,58.3764693
Israel,2017,18.010545
Italy,2017,2459.72255
Jamaica,2017,6.960588235
Japan,2017,4119.090715
Jordan,2017,228.4869328
Kazakhstan,2017,203.2021938
Kuwait,2017,180.7771493
Kyrgyzstan,2017,9.562841815
Latvia,2017,43.8965639
Lebanon,2017,0.0
Lithuania,2017,87.8276589
Luxembourg,2017,27.722302
Macau,2017,6.197023556
Malaysia,2017,98.6349381
Malta,2017,10.6297247
Mexico,2017,1770.239313
Moldova,2017,88.5347689
Morocco,2017,40.4003549
Netherlands,2017,1800.955122
North Macedonia,2017,9.524837
Norway,2017,1.099706359
Oman,2017,69.71844379
Pakistan,2017,218.8326028
Panama,2017,0.0
Philippines,2017,0.0
Poland,2017,555.3979232
Portugal,2017,221.3692584
Puerto Rico,2017,46.432854
Romania,2017,42.730838
Russia,2017,557.3766501
Singapore,2017,476.09388
Slovakia,2017,176.3629339
Slovenia,2017,31.889418
South Africa,2017,147.0515508
South Korea,2017,1753.475425
Spain,2017,1222.851834
Sweden,2017,38.40702464
Switzerland,2017,129.8178824
Syria,2017,0.0
Taiwan,2017,781.8379603
Tajikistan,2017,0.0
Thailand,2017,509.1360286
The Bahamas,2017,0.002
Togo,2017,1.370733
Tunisia,2017,135.609339
Turkiye,2017,1946.596107
Ukraine,2017,458.031659
United Arab Emirates,2017,743.2747539
United Kingdom,2017,1668.780209
United States,2017,3033.226244
Uruguay,2017,2.540074795
Uzbekistan,2017,0.0
Venezuela,2017,0.0
World,2018,42285.99842
Argentina,2018,347.1383177
Armenia,2018,86.1077547
Australia,2018,220.9453156
Austria,2018,275.2346457
Azerbaijan,2018,57.69009392
Bahrain,2018,0.0
Bangladesh,2018,35.53241308
Barbados,2018,0.190030786
Belarus,2018,661.6926293
Belgium,2018,707.2784413
Benin,2018,0.673275932
Bosnia and Herzegovina,2018,8.003539623
Brazil,2018,376.2192592
Bulgaria,2018,110.0151328
Burma,2018,0.0
Cameroon,2018,0.0
Canada,2018,856.9217875
Chile,2018,154.9085891
China,2018,4327.861059
Colombia,2018,11.42794114
Croatia,2018,55.8556124
Czechia,2018,282.9497872
Denmark,2018,13.71397966
Dominican Republic,2018,44.98984756
Egypt,2018,95.03938554
El Salvador,2018,0.0
Estonia,2018,17.8320524
Finland,2018,93.1428109
France,2018,1736.863739
Georgia,2018,79.44017274
Germany,2018,3119.997803
Ghana,2018,24.87624492
Gibraltar,2018,0.0
Greece,2018,173.1625707
Guyana,2018,0.001722203
Haiti,2018,0.02113232
Hong Kong,2018,115.320681
Hungary,2018,273.335778
India,2018,1051.513386
Indonesia,2018,0.0
Iran,2018,79.43152656
Iraq,2018,150.27031
Ireland,2018,72.01575471
Israel,2018,28.02744
Italy,2018,2397.245524
Jamaica,2018,8.372692659
Japan,2018,3979.303699
Jordan,2018,190.0676417
Kazakhstan,2018,319.5768632
Kuwait,2018,161.4462993
Kyrgyzstan,2018,10.59886993
Latvia,2018,49.94701451
Lebanon,2018,0.0
Lithuania,2018,80.5873769
Luxembourg,2018,27.25569043
Macau,2018,3.288716752
Malaysia,2018,96.8938612
Malta,2018,13.33189635
Mexico,2018,2042.931007
Moldova,2018,96.55594695
Morocco,2018,36.01045945
Netherlands,2018,2048.068302
North Macedonia,2018,8.821897
Norway,2018,0.399893221
Oman,2018,70.77285379
Pakistan,2018,314.1891048
Panama,2018,9.828420734
Philippines,2018,0.0
Poland,2018,556.7888306
Portugal,2018,205.3039161
Puerto Rico,2018,60.268787
Romania,2018,54.00803412
Russia,2018,578.5351441
Singapore,2018,479.486163
Slovakia,2018,146.4176899
Slovenia,2018,31.2813749
South Africa,2018,147.1421949
South Korea,2018,2056.112056
Spain,2018,1229.564911
Sweden,2018,38.40702464
Switzerland,2018,123.1713738
Syria,2018,0.0
Taiwan,2018,791.0896348
Tajikistan,2018,1.9190262
Thailand,2018,520.5784508
The Bahamas,2018,0.137
Togo,2018,1.581615
Tunisia,2018,141.626646
Turkiye,2018,1771.985811
Ukraine,2018,338.110095
United Arab Emirates,2018,669.718088
United Kingdom,2018,1669.305837
United States,2018,2888.846549
Uruguay,2018,1.941412887
Uzbekistan,2018,0.0
Venezuela,2018,0.0
World,2019,43845.94817
Argentina,2019,242.4471641
Armenia,2019,88.21622626
Australia,2019,194.8427226
Austria,2019,399.8896319
Azerbaijan,2019,35.26591819
Bahrain,2019,0.0
Bangladesh,2019,172.9129046
Barbados,2019,0.212748219
Belarus,2019,659.4468452
Belgium,2019,827.7447838
Benin,2019,1.968513176
Bosnia and Herzegovina,2019,7.707649087
Brazil,2019,341.9725957
Bulgaria,2019,104.1842499
Burma,2019,0.0
Cameroon,2019,0.0
Canada,2019,990.9369871
Chile,2019,165.5932771
China,2019,4658.70394
Colombia,2019,7.330045976
Croatia,2019,70.4099851
Czechia,2019,336.5560619
Denmark,2019,40.0222824
Dominican Republic,2019,57.94788693
Egypt,2019,0.0
El Salvador,2019,0.0
Estonia,2019,17.1888623
Finland,2019,91.4909019
France,2019,1925.426649
Georgia,2019,89.9825013
Germany,2019,3347.396748
Ghana,2019,22.77133189
Gibraltar,2019,2.639872832
Greece,2019,184.3220159
Guyana,2019,0.012898949
Haiti,2019,0.042
Hong Kong,2019,116.7319366
Hungary,2019,412.0872343
India,2019,1043.701941
Indonesia,2019,0.0
Iran,2019,40.7339965
Iraq,2019,257.9160103
Ireland,2019,100.5400758
Israel,2019,28.976409
Italy,2019,2509.463181
Jamaica,2019,11.23576468
Japan,2019,3723.497736
Jordan,2019,186.4619461
Kazakhstan,2019,344.8899037
Kuwait,2019,169.1786393
Kyrgyzstan,2019,10.32725392
Latvia,2019,47.80814382
Lebanon,2019,0.0
Lithuania,2019,92.700319
Luxembourg,2019,27.28521391
Macau,2019,4.722458258
Malaysia,2019,140.7257462
Malta,2019,13.73863851
Mexico,2019,2103.322484
Moldova,2019,98.96351645
Morocco,2019,33.57572132
Netherlands,2019,2212.709186
North Macedonia,2019,10.262924
Norway,2019,0.999733054
Oman,2019,70.77285379
Pakistan,2019,361.0705247
Panama,2019,20.48097999
Philippines,2019,0.0
Poland,2019,602.2741642
Portugal,2019,210.7070652
Puerto Rico,2019,68.721584
Romania,2019,94.93741857
Russia,2019,678.1846376
Singapore,2019,485.4955113
Slovakia,2019,230.5019906
Slovenia,2019,31.74768725
South Africa,2019,143.6459822
South Korea,2019,1953.835793
Spain,2019,1313.36758
Sweden,2019,41.47817459
Switzerland,2019,126.3522828
Syria,2019,0.0
Taiwan,2019,777.6037661
Tajikistan,2019,2.3341608
Thailand,2019,515.0737276
The Bahamas,2019,0.156
Togo,2019,3.991925966
Tunisia,2019,152.065305
Turkiye,2019,1593.790521
Ukraine,2019,382.9042787
United Arab Emirates,2019,687.7298615
United Kingdom,2019,1649.663428
United States,2019,2741.716528
Uruguay,2019,3.408113419
Uzbekistan,2019,0.0
Venezuela,2019,0.0
World,2020,42258.35788
Argentina,2020,257.0185464
Armenia,2020,89.85467123
Australia,2020,236.8852051
Austria,2020,227.1280681
Azerbaijan,2020,4.843129112
Bahrain,2020,2.895113432
Bangladesh,2020,200.660829
Barbados,2020,0.241
Belarus,2020,610.788189
Belgium,2020,772.8592286
Benin,2020,5.793807215
Bosnia and Herzegovina,2020,6.893729248
Brazil,2020,273.2290919
Bulgaria,2020,103.3355454
Burma,2020,16.78043759
Cameroon,2020,0.0
Canada,2020,934.2999575
Chile,2020,162.5354881
China,2020,4960.527759
Colombia,2020,14.2369717
Croatia,2020,75.28398307
Czechia,2020,268.0496051
Denmark,2020,93.43907273
Dominican Republic,2020,58.41978983
Egypt,2020,119.4653911
El Salvador,2020,0.0
Estonia,2020,29.71779099
Finland,2020,92.12211548
France,2020,1624.992295
Georgia,2020,89.51927777
Germany,2020,2935.413657
Ghana,2020,23.34539908
Gibraltar,2020,2.640249202
Greece,2020,208.4678063
Guyana,2020,0.049838446
Haiti,2020,0.118
Hong Kong,2020,173.5016481
Hungary,2020,280.2574592
India,2020,1211.643729
Indonesia,2020,0.0
Iran,2020,8.359323349
Iraq,2020,363.9004617
Ireland,2020,121.093233
Israel,2020,25.44739339
Italy,2020,2345.24146
Jamaica,2020,24.22988154
Japan,2020,3581.483106
Jordan,2020,176.0077872
Kazakhstan,2020,227.9366093
Kuwait,2020,202.5682893
Kyrgyzstan,2020,10.94812567
Latvia,2020,37.70850246
Lebanon,2020,0.0
Lithuania,2020,99.53480821
Luxembourg,2020,24.86773295
Macau,2020,2.555760154
Malaysia,2020,138.6415025
Malta,2020,14.77795812
Mexico,2020,2081.074779
Moldova,2020,98.67531105
Morocco,2020,25.47975046
Netherlands,2020,2232.167796
North Macedonia,2020,11.73920344
Norway,2020,1.199679664
Oman,2020,56.71405379
Pakistan,2020,335.8610167
Panama,2020,13.24428
Philippines,2020,0.0
Poland,2020,587.401908
Portugal,2020,205.3748634
Puerto Rico,2020,48.258433
Romania,2020,76.07349646
Russia,2020,454.3027147
Singapore,2020,520.1050558
Slovakia,2020,154.0216511
Slovenia,2020,31.89296127
South Africa,2020,140.2729949
South Korea,2020,1922.205718
Spain,2020,1147.35142
Sweden,2020,46.28611279
Switzerland,2020,122.9861843
Syria,2020,0.0
Taiwan,2020,839.8965515
Tajikistan,2020,2.3341608
Thailand,2020,531.3998255
The Bahamas,2020,0.257
Togo,2020,4.087420365
Tunisia,2020,140.5879502
Turkiye,2020,1696.20083
Ukraine,2020,292.24326
United Arab Emirates,2020,698.2739615
United Kingdom,2020,1550.342581
United States,2020,2551.175154
Uruguay,2020,2.105412129
Uzbekistan,2020,0.0
Venezuela,2020,0.0
World,2021,45496.4294
Argentina,2021,291.8971541
Armenia,2021,95.96712138
Australia,2021,214.2169203
Austria,2021,167.1121405
Azerbaijan,2021,18.36558541
Bahrain,2021,0.0
Bangladesh,2021,219.8512144
Barbados,2021,0.297
Belarus,2021,623.4166563
Belgium,2021,759.229222
Benin,2021,6.431303501
Bosnia and Herzegovina,2021,7.955800566
Brazil,2021,586.2709724
Bulgaria,2021,116.21296
Burma,2021,7.762939117
Cameroon,2021,0.0
Canada,2021,960.4765518
Chile,2021,181.4054907
China,2021,5869.856725
Colombia,2021,2.247
Croatia,2021,80.45083537
Czechia,2021,307.7281078
Denmark,2021,88.57696891
Dominican Republic,2021,82.08690563
Egypt,2021,144.45417
El Salvador,2021,0.0
Estonia,2021,31.3007253
Finland,2021,92.22755648
France,2021,1626.734653
Georgia,2021,90.00166917
Germany,2021,3073.555264
Ghana,2021,17.90132856
Gibraltar,2021,3.205081549
Greece,2021,471.0212657
Guyana,2021,0.04252787
Haiti,2021,0.137
Hong Kong,2021,187.8544979
Hungary,2021,264.1186413
India,2021,1135.374739
Indonesia,2021,6.359783509
Iran,2021,68.15814787
Iraq,2021,273.3214155
Ireland,2021,129.0078102
Israel,2021,7.596256645
Italy,2021,2577.306627
Jamaica,2021,25.2
Japan,2021,3437.72535
Jordan,2021,169.4270739
Kazakhstan,2021,96.03253054
Kuwait,2021,257.0461393
Kyrgyzstan,2021,13.07701461
Latvia,2021,41.34073403
Lebanon,2021,0.0
Lithuania,2021,101.2500079
Luxembourg,2021,26.73245704
Macau,2021,3.013226778
Malaysia,2021,54.32152371
Malta,2021,17.5526562
Mexico,2021,2187.248305
Moldova,2021,107.9962954
Morocco,2021,25.07679011
Netherlands,2021,2040.903832
North Macedonia,2021,14.79941758
Norway,2021,5.40246
Oman,2021,53.19935379
